Las Vegas,Clark,Las Vegas,NV,89122,West
Lena,Stephenson,Lena,IL,61048,Midwest
Arco,Lincoln,Arco,MN,56113,Midwest
Bunola,Allegheny,Bunola,PA,15020,Northeast
Utica,Oneida,Utica,NY,13505,Northeast
Trenary,Alger,Trenary,MI,49891,Midwest
Neafus,Neafus,Neafus,KY,42766,South
Dellslow,Monongalia,Dellslow,WV,26531,South
Pittsburgh,Allegheny,Pittsburgh,PA,15253,Northeast
Pilot Grove,Cooper,Pilot Grove,MO,65276,Midwest
Lemoore,Kings,Lemoore,CA,93245,West
Rake,Winnebago,Rake,IA,50465,Midwest
Saint Marys City,St. Mary's,Saint Marys City,MD,20686,South
Flemingsburg,Fleming,Flemingsburg,KY,41041,South
Migrate,Migrate,Migrate,KY,41906,South
Evergreen,Conecuh,Evergreen,AL,36401,South
Minden,Rusk,Minden,TX,75680,South
Sardinia,Clarendon,Sardinia,SC,29143,South
Fort Madison,Lee,Fort Madison,IA,52627,Midwest
Cincinnati,Hamilton,Cincinnati,OH,45246,Midwest
Lacon,Marshall,Lacon,IL,61540,Midwest
Mount Vernon,Westchester,Mount Vernon,NY,10551,Northeast
Mentcle,Indiana,Mentcle,PA,15761,Northeast
Folsom,St. Tammany,Folsom,LA,70437,South
Pottsville,Pope,Pottsville,AR,72858,South
Wendell,Gooding,Wendell,ID,83355,West
Hawthorne,Alachua,Hawthorne,FL,32640,South
Pompano Beach,Broward,Pompano Beach,FL,33076,South
Birmingham,Jefferson,Birmingham,AL,35289,South
Baldwin Park,Los Angeles,Baldwin Park,CA,91706,West
Andrews,Huntington,Andrews,IN,46702,Midwest
New Orleans,Orleans,New Orleans,LA,70178,South
Valley Springs,Calaveras,Valley Springs,CA,95252,West
Houston,Harris,Houston,TX,77060,South
Highland,Howard,Highland,MD,20777,South
Pickerel,Langlade,Pickerel,WI,54465,Midwest
Pelham,Caswell,Pelham,NC,27311,South
Cecil,Cook,Cecil,GA,31627,South
Saint Petersburg,Pinellas,Saint Petersburg,FL,33743,South
Marble City,Sequoyah,Marble City,OK,74945,South
Thurmond,Wilkes,Thurmond,NC,28683,South
Felch,Dickinson,Felch,MI,49831,Midwest
West Townshend,Windham,West Townshend,VT,5359,Northeast
Woodbine,Harrison,Woodbine,IA,51579,Midwest
Edmond,Fayette,Edmond,WV,25837,South
Bunker Hill,Russell,Bunker Hill,KS,67626,Midwest
Findlay,Shelby,Findlay,IL,62534,Midwest
Seven Springs,Wayne,Seven Springs,NC,28578,South
Toledo,Cumberland,Toledo,IL,62468,Midwest
Fuget,Fuget,Fuget,KY,41220,South
New Summerfield,Cherokee,New Summerfield,TX,75780,South
Brookfield,Linn,Brookfield,MO,64628,Midwest
Roanoke,Roanoke (city),Roanoke,VA,24048,South
Gary,Lake,Gary,IN,46408,Midwest
Newnan,Newnan,Newnan,GA,30254,South
Nauvoo,Hancock,Nauvoo,IL,62354,Midwest
Pukalani,Maui,Pukalani,HI,96788,West
Cardiff By The Sea,San Diego,Cardiff By The Sea,CA,92007,West
Branford,Suwannee,Branford,FL,32008,South
Red Boiling Springs,Macon,Red Boiling Springs,TN,37150,South
Lewis,Essex,Lewis,NY,12950,Northeast
Stockton Springs,Waldo,Stockton Springs,ME,4981,Northeast
Tilghman,Talbot,Tilghman,MD,21671,South
Dorchester,Dorchester,Dorchester,SC,29437,South
Holbrook,Greene,Holbrook,PA,15341,Northeast
Hattiesburg,Hattiesburg,Hattiesburg,MS,39400,South
Wabeno,Forest,Wabeno,WI,54566,Midwest
Bridgewater,Litchfield,Bridgewater,CT,6752,Northeast
Fort Worth,Tarrant,Fort Worth,TX,76185,South
Hull,Liberty,Hull,TX,77564,South
Winston Salem,Forsyth,Winston Salem,NC,27117,South
Esmond,Benson,Esmond,ND,58332,Midwest
Cranford,Union,Cranford,NJ,7016,Northeast
Marietta,Cobb,Marietta,GA,30006,South
Louisville,Jefferson,Louisville,KY,40218,South
Whitesboro,Oneida,Whitesboro,NY,13492,Northeast
Washington,District of Columbia,Washington,DC,20007,South
Thornton,Delaware,Thornton,PA,19373,Northeast
Watertown,Wilson,Watertown,TN,37184,South
Southampton,Hampshire,Southampton,MA,1073,Northeast
Quincy,Adams,Quincy,IL,62301,Midwest
Homer,Kenai Peninsula,Homer,AK,99603,West
Dallas,Dallas,Dallas,TX,75266,South
Blocksburg,Humboldt,Blocksburg,CA,95514,West
Harwood,Anne Arundel,Harwood,MD,20776,South
Wisconsin Rapids,Wood,Wisconsin Rapids,WI,54495,Midwest
Findlay,Hancock,Findlay,OH,45839,Midwest
Artesia,Eddy,Artesia,NM,88211,West
Lyons,Burleson,Lyons,TX,77863,South
La Mesa,San Diego,La Mesa,CA,91943,West
Oshkosh,Winnebago,Oshkosh,WI,54901,Midwest
Malone,Grays Harbor,Malone,WA,98559,West
Baton Rouge,East Baton Rouge,Baton Rouge,LA,70808,South
Coker,Tuscaloosa,Coker,AL,35452,South
Stanley,Daviess,Stanley,KY,42375,South
Kansas City,Jackson,Kansas City,MO,64198,Midwest
Bergholz,Jefferson,Bergholz,OH,43908,Midwest
Akron,Summit,Akron,OH,44399,Midwest
Eldridge,Laclede,Eldridge,MO,65463,Midwest
Arlee,Lake,Arlee,MT,59821,West
Concordia,Cloud,Concordia,KS,66901,Midwest
Tacoma,Pierce,Tacoma,WA,98460,West
Conshohocken,Montgomery,Conshohocken,PA,19428,Northeast
Harrah,Oklahoma,Harrah,OK,73045,South
Patriot,Gallia,Patriot,OH,45658,Midwest
Newton Center,Middlesex,Newton Center,MA,2459,Northeast
Augusta,Kennebec,Augusta,ME,4332,Northeast
Albright,Preston,Albright,WV,26519,South
Waitsburg,Walla Walla,Waitsburg,WA,99361,West
Colorado Springs,El Paso,Colorado Springs,CO,80919,West
Powers Lake,Burke,Powers Lake,ND,58773,Midwest
Teeds Grove,Clinton,Teeds Grove,IA,52771,Midwest
Ennis,Ellis,Ennis,TX,75120,South
Lakeville,Plymouth,Lakeville,MA,2347,Northeast
Des Moines,Polk,Des Moines,IA,50301,Midwest
Dacula,Dacula,Dacula,GA,30211,South
Elberon,Tama,Elberon,IA,52225,Midwest
Miami,Miami-Dade,Miami,FL,33101,South
Henderson,Knox,Henderson,IL,61439,Midwest
Euclid,Cuyahoga,Euclid,OH,44117,Midwest
Deep Gap,Watauga,Deep Gap,NC,28618,South
Montpelier,Bear Lake,Montpelier,ID,83254,West
Red Bank,Monmouth,Red Bank,NJ,7701,Northeast
Easton,Northampton,Easton,PA,18044,Northeast
Lexington,Lexington (city),Lexington,VA,24450,South
Mesa,Maricopa,Mesa,AZ,85211,West
Weston,Luzerne,Weston,PA,18256,Northeast
Phoenix,Maricopa,Phoenix,AZ,85085,West
Abiquiu,Rio Arriba,Abiquiu,NM,87510,West
Sacramento,Sacramento,Sacramento,CA,94244,West
Porterfield,Marinette,Porterfield,WI,54159,Midwest
Ravencliff,Wyoming,Ravencliff,WV,25913,South
Kirkland,King,Kirkland,WA,98034,West
Letha,Gem,Letha,ID,83636,West
West Park,Ulster,West Park,NY,12493,Northeast
Marionville,Northampton,Marionville,VA,23408,South
Burton,Genesee,Burton,MI,48529,Midwest
Loose Creek,Osage,Loose Creek,MO,65054,Midwest
Glendale,Los Angeles,Glendale,CA,91222,West
Beckwourth,Plumas,Beckwourth,CA,96129,West
Wathena,Doniphan,Wathena,KS,66090,Midwest
Ramona,Marion,Ramona,KS,67475,Midwest
Avon Park,Highlands,Avon Park,FL,33825,South
Beverly Hills,Los Angeles,Beverly Hills,CA,90211,West
Long Island,Cumberland,Long Island,ME,4050,Northeast
Grovertown,Starke,Grovertown,IN,46531,Midwest
Etna,Grafton,Etna,NH,3750,Northeast
South Sioux City,Dakota,South Sioux City,NE,68776,Midwest
Stovall,Granville,Stovall,NC,27582,South
Needville,Fort Bend,Needville,TX,77461,South
Tuleta,Bee,Tuleta,TX,78162,South
New Smyrna Beach,Volusia,New Smyrna Beach,FL,32169,South
Nashville,Davidson,Nashville,TN,37204,South
Gould,Lincoln,Gould,AR,71643,South
Edcouch,Hidalgo,Edcouch,TX,78538,South
Harbor City,Los Angeles,Harbor City,CA,90710,West
Fairview,Richland,Fairview,MT,59221,West
Grand Rapids,Itasca,Grand Rapids,MN,55745,Midwest
Jackson,Hinds,Jackson,MS,39283,South
Eagle Nest,Colfax,Eagle Nest,NM,87718,West
Bellevue,Huron,Bellevue,OH,44811,Midwest
Phoenix,Maricopa,Phoenix,AZ,85025,West
Rectortown,Fauquier,Rectortown,VA,20140,South
Richmond,Contra Costa,Richmond,CA,94804,West
Ridge Farm,Vermilion,Ridge Farm,IL,61870,Midwest
Lerose,Owsley,Lerose,KY,41344,South
Winchester,Cheshire,Winchester,NH,3470,Northeast
Palmer,Hampden,Palmer,MA,1069,Northeast
Parryville,Carbon,Parryville,PA,18244,Northeast
Brevard,Transylvania,Brevard,NC,28712,South
Limestone,Aroostook,Limestone,ME,4751,Northeast
Cabin Creek,Kanawha,Cabin Creek,WV,25035,South
Winston Salem,Forsyth,Winston Salem,NC,27116,South
Salado,Independence,Salado,AR,72575,South
Ogilvie,Kanabec,Ogilvie,MN,56358,Midwest
New York City,New York City,New York City,NY,10075,Northeast
Mitchellsburg,Boyle,Mitchellsburg,KY,40452,South
York,Sumter,York,AL,36925,South
Fletcher,Henderson,Fletcher,NC,28732,South
Bowie,Prince George's,Bowie,MD,20721,South
Montgomery,Montgomery,Montgomery,AL,36106,South
Doyle,Lassen,Doyle,CA,96109,West
Wishram,Klickitat,Wishram,WA,98673,West
Grand Rapids,Kent,Grand Rapids,MI,49525,Midwest
Plainville,Onondaga,Plainville,NY,13137,Northeast
Alma Center,Jackson,Alma Center,WI,54611,Midwest
Borger,Hutchinson,Borger,TX,79008,South
Mc Gaheysville,Rockingham,Mc Gaheysville,VA,22840,South
Ajo,Pima,Ajo,AZ,85321,West
Carmel,Hamilton,Carmel,IN,46082,Midwest
New Bethlehem,Clarion,New Bethlehem,PA,16242,Northeast
Des Allemands,St. Charles,Des Allemands,LA,70030,South
Harrisburg,Dauphin,Harrisburg,PA,17128,Northeast
Sandyville,Jackson,Sandyville,WV,25275,South
Hinckley,Pine,Hinckley,MN,55037,Midwest
Omaha,Douglas,Omaha,NE,68182,Midwest
Springfield,Greene,Springfield,MO,65808,Midwest
Neck City,Jasper,Neck City,MO,64849,Midwest
Willow Creek,Humboldt,Willow Creek,CA,95573,West
Phillipsport,Sullivan,Phillipsport,NY,12769,Northeast
Decatur,Brown,Decatur,OH,45115,Midwest
Estelline,Hall,Estelline,TX,79233,South
Warfield,Warfield,Warfield,KY,41261,South
Briarcliff Manor,Westchester,Briarcliff Manor,NY,10510,Northeast
Nebraska City,Otoe,Nebraska City,NE,68410,Midwest
Seaview,Pacific,Seaview,WA,98644,West
Gainesville,Alachua,Gainesville,FL,32610,South
Barrington,Camden,Barrington,NJ,8007,Northeast
Camarillo,Ventura,Camarillo,CA,93010,West
Seneca,Thomas,Seneca,NE,69161,Midwest
Pawleys Island,Georgetown,Pawleys Island,SC,29585,South
Waldo,Columbia,Waldo,AR,71770,South
Rock River,Albany,Rock River,WY,82083,West
San Antonio,Bexar,San Antonio,TX,78286,South
Spinnerstown,Bucks,Spinnerstown,PA,18968,Northeast
Kenyon,Washington,Kenyon,RI,2836,Northeast
Buchtel,Athens,Buchtel,OH,45716,Midwest
Alford,Jackson,Alford,FL,32420,South
Orangeburg,Rockland,Orangeburg,NY,10962,Northeast
Uniondale,Nassau,Uniondale,NY,11556,Northeast
Belmont,Middlesex,Belmont,MA,2178,Northeast
Pound,Marinette,Pound,WI,54161,Midwest
Memphis,Memphis,Memphis,TN,38129,South
Anniston,Anniston,Anniston,AL,36210,South
Seattle,King,Seattle,WA,98198,West
New Haven,New Haven,New Haven,CT,6540,Northeast
Selden,Sheridan,Selden,KS,67757,Midwest
Treynor,Pottawattamie,Treynor,IA,51575,Midwest
Owasco,Owasco,Owasco,NY,13130,Northeast
Bloomingdale,DuPage,Bloomingdale,IL,60117,Midwest
Buckhorn,Grant,Buckhorn,NM,88025,West
Gould City,Mackinac,Gould City,MI,49838,Midwest
Delano,Polk,Delano,TN,37325,South
Marshallville,Macon,Marshallville,GA,31057,South
Garwood,Union,Garwood,NJ,7027,Northeast
Evansville,Vanderburgh,Evansville,IN,47701,Midwest
Sinclair,Aroostook,Sinclair,ME,4779,Northeast
Lowmansville,Lawrence,Lowmansville,KY,41232,South
Makinen,St. Louis,Makinen,MN,55763,Midwest
Glendale,Maricopa,Glendale,AZ,85301,West
Saint Paul,Ramsey,Saint Paul,MN,55133,Midwest
Sterling,Arenac,Sterling,MI,48659,Midwest
New Haven,New Haven,New Haven,CT,6511,Northeast
Sarasota,Sarasota,Sarasota,FL,34233,South
Lincoln,Lancaster,Lincoln,NE,68542,Midwest
Fort Pierce,St. Lucie,Fort Pierce,FL,34981,South
Helena,Shelby,Helena,AL,35080,South
Pueblo,Pueblo,Pueblo,CO,81015,West
West Point,Columbiana,West Point,OH,44492,Midwest
Augusta,Kennebec,Augusta,ME,4332,Northeast
Northville,Spink,Northville,SD,57465,Midwest
Garwin,Tama,Garwin,IA,50632,Midwest
West Bethel,Oxford,West Bethel,ME,4286,Northeast
Aurora,Arapahoe,Aurora,CO,80016,West
Clymer,Indiana,Clymer,PA,15728,Northeast
Aurora,Arapahoe,Aurora,CO,80016,West
San Francisco,San Francisco,San Francisco,CA,94111,West
Wildwood,Dade,Wildwood,GA,30757,South
Arlington,Kingsbury,Arlington,SD,57212,Midwest
Philpot,Daviess,Philpot,KY,42366,South
Newhall,Los Angeles,Newhall,CA,91321,West
Ramseur,Randolph,Ramseur,NC,27316,South
Fieldton,Lamb,Fieldton,TX,79326,South
Crichton,Greenbrier,Crichton,WV,25961,South
Big Pine,Inyo,Big Pine,CA,93513,West
Fouke,Miller,Fouke,AR,71837,South
Lodi,San Joaquin,Lodi,CA,95240,West
Troy,Miami,Troy,OH,45374,Midwest
Ragland,Mingo,Ragland,WV,25690,South
North Ferrisburg,Addison,North Ferrisburg,VT,5473,Northeast
Pensacola,Escambia,Pensacola,FL,32513,South
Detroit,Wayne,Detroit,MI,48279,Midwest
West Palm Beach,Palm Beach,West Palm Beach,FL,33415,South
Sulphur,Calcasieu,Sulphur,LA,70664,South
Minneapolis,Hennepin,Minneapolis,MN,55402,Midwest
Cliff Island,Cumberland,Cliff Island,ME,4019,Northeast
Mariposa,Mariposa,Mariposa,CA,95338,West
Wolverton,Wilkin,Wolverton,MN,56594,Midwest
Ethel,Macon,Ethel,MO,63539,Midwest
Monroe,Orange,Monroe,NY,10950,Northeast
San Francisco,San Francisco,San Francisco,CA,94103,West
Los Angeles,Los Angeles,Los Angeles,CA,90065,West
Lawrenceville,Lawrence,Lawrenceville,IL,62439,Midwest
Copen,Braxton,Copen,WV,26615,South
Lubbock,Lubbock,Lubbock,TX,79404,South
Fayette,Jefferson,Fayette,MS,39069,South
New York City,New York,New York City,NY,10101,Northeast
Green Road,Knox,Green Road,KY,40946,South
White Plains,Westchester,White Plains,NY,10633,Northeast
Seneca,Thomas,Seneca,NE,69161,Midwest
Lawrenceville,St. Lawrence,Lawrenceville,NY,12949,Northeast
Walker,Linn,Walker,IA,52352,Midwest
Huntingburg,Dubois,Huntingburg,IN,47542,Midwest
Alliance,Stark,Alliance,OH,44601,Midwest
Lickingville,Clarion,Lickingville,PA,16332,Northeast
Fe Warren Afb,Laramie,Fe Warren Afb,WY,82005,West
New York City,New York,New York City,NY,10087,Northeast
Struthers,Mahoning,Struthers,OH,44471,Midwest
Macks Inn,Fremont,Macks Inn,ID,83433,West
Bruni,Webb,Bruni,TX,78344,South
Hyde Park,Westmoreland,Hyde Park,PA,15641,Northeast
San Antonio,Bexar,San Antonio,TX,78296,South
Curwensville,Clearfield,Curwensville,PA,16833,Northeast
Williamsport,Lycoming,Williamsport,PA,17703,Northeast
Ladiesburg,Frederick,Ladiesburg,MD,21759,South
Mexican Springs,McKinley,Mexican Springs,NM,87320,West
Haymarket,Prince William,Haymarket,VA,20168,South
Shoshone,Lincoln,Shoshone,ID,83352,West
Newark,Essex,Newark,NJ,7189,Northeast
New Hill,Wake,New Hill,NC,27562,South
Mobile,Mobile,Mobile,AL,36606,South
Elmira,Chemung,Elmira,NY,14902,Northeast
Benton,Saline,Benton,AR,72158,South
Houston,Harris,Houston,TX,77034,South
Wilmer,Mobile,Wilmer,AL,36587,South
Willoughby,Lake,Willoughby,OH,44096,Midwest
North Buena Vista,Clayton,North Buena Vista,IA,52066,Midwest
New London,Kandiyohi,New London,MN,56273,Midwest
Poestenkill,Rensselaer,Poestenkill,NY,12140,Northeast
Spragueville,Jackson,Spragueville,IA,52074,Midwest
Union,Union,Union,OR,97883,West
Portland,Multnomah,Portland,OR,97239,West
Lorraine,Ellsworth,Lorraine,KS,67459,Midwest
Cambridge Springs,Crawford,Cambridge Springs,PA,16403,Northeast
Montmorenci,Tippecanoe,Montmorenci,IN,47962,Midwest
Englewood,Arapahoe,Englewood,CO,80112,West
Long Beach,Los Angeles,Long Beach,CA,90807,West
Washington,District of Columbia,Washington,DC,20408,South
Sprague,Lincoln,Sprague,WA,99032,West
Fort Worth,Tarrant,Fort Worth,TX,76118,South
Dallas,Dallas,Dallas,TX,75263,South
Livingston,Livingston,Livingston,LA,70754,South
Hartford,Hartford,Hartford,CT,6156,Northeast
Rose,Wayne,Rose,NY,14542,Northeast
Phoenix,Maricopa,Phoenix,AZ,85044,West
Zell,Zell,Zell,SD,57483,Midwest
Newark,Essex,Newark,NJ,7112,Northeast
Houston,Harris,Houston,TX,77026,South
Barneston,Gage,Barneston,NE,68309,Midwest
Lakeside,Navajo,Lakeside,AZ,85929,West
Old Appleton,Cape Girardeau,Old Appleton,MO,63770,Midwest
North Eastham,Barnstable,North Eastham,MA,2651,Northeast
Cos Cob,Fairfield,Cos Cob,CT,6807,Northeast
Torrance,Los Angeles,Torrance,CA,90509,West
Claremore,Rogers,Claremore,OK,74019,South
Charleston,Kanawha,Charleston,WV,25334,South
Mountain View,Santa Clara,Mountain View,CA,94042,West
Reedsville,Preston,Reedsville,WV,26547,South
Rockwood,Wayne,Rockwood,MI,48173,Midwest
Pottstown,Chester,Pottstown,PA,19465,Northeast
Heron,Sanders,Heron,MT,59844,West
Jennings,Pawnee,Jennings,OK,74038,South
Sugar Grove,Pendleton,Sugar Grove,WV,26815,South
Bivins,Cass,Bivins,TX,75555,South
Great Lakes,Lake,Great Lakes,IL,60088,Midwest
Jamestown,Ottawa,Jamestown,MI,49427,Midwest
Lebo,Coffey,Lebo,KS,66856,Midwest
Old Fields,Hardy,Old Fields,WV,26845,South
Glenvil,Clay,Glenvil,NE,68941,Midwest
El Paso,El Paso,El Paso,TX,79943,South
Beverly,Lincoln,Beverly,KS,67423,Midwest
Liberty Corner,Somerset,Liberty Corner,NJ,7938,Northeast
Big Bear City,San Bernardino,Big Bear City,CA,92314,West
Dawsonville,Dawson,Dawsonville,GA,30534,South
Roark,Leslie,Roark,KY,40979,South
National City,San Diego,National City,CA,91951,West
Wheeler,Gratiot,Wheeler,MI,48662,Midwest
Miami,Ottawa,Miami,OK,74355,South
Pecks Mill,Logan,Pecks Mill,WV,25547,South
Oklahoma City,Oklahoma,Oklahoma City,OK,73146,South
Burley,Kitsap,Burley,WA,98322,West
Aiken,Aiken,Aiken,SC,29805,South
Plainview,Hale,Plainview,TX,79073,South
Cypress,Harris,Cypress,TX,77410,South
Daisytown,Washington,Daisytown,PA,15427,Northeast
Withams,Accomack,Withams,VA,23488,South
W Hartford,Hartford,W Hartford,CT,6133,Northeast
Vicksburg,Kalamazoo,Vicksburg,MI,49097,Midwest
Philomath,Benton,Philomath,OR,97370,West
Pittsburgh,Allegheny,Pittsburgh,PA,15270,Northeast
Mantua,Gloucester,Mantua,NJ,8051,Northeast
Springfield,Brown,Springfield,MN,56087,Midwest
Krebs,Pittsburg,Krebs,OK,74554,South
Idaho Falls,Bonneville,Idaho Falls,ID,83401,West
Charlotte,Mecklenburg,Charlotte,NC,28203,South
Gilchrist,Klamath,Gilchrist,OR,97737,West
South Woodstock,Windsor,South Woodstock,VT,5071,Northeast
South Bend,St. Joseph,South Bend,IN,46616,Midwest
Dawsonville,Dawson,Dawsonville,GA,30534,South
Inglewood,Los Angeles,Inglewood,CA,90303,West
Ettrick,Trempealeau,Ettrick,WI,54627,Midwest
Jacksonville,Duval,Jacksonville,FL,32256,South
Summit,Union,Summit,NJ,7901,Northeast
Johnson City,Blanco,Johnson City,TX,78636,South
Sebring,Highlands,Sebring,FL,33875,South
Blaine,Whatcom,Blaine,WA,98230,West
Cedar Vale,Chautauqua,Cedar Vale,KS,67024,Midwest
Dycusburg,Crittenden,Dycusburg,KY,42037,South
Van Buren,Carter,Van Buren,MO,63965,Midwest
Sapphire,Transylvania,Sapphire,NC,28774,South
Wolverton,Wilkin,Wolverton,MN,56594,Midwest
Blue Rapids,Marshall,Blue Rapids,KS,66411,Midwest
Waterbury Center,Washington,Waterbury Center,VT,5677,Northeast
Suches,Union,Suches,GA,30572,South
Bethel Springs,McNairy,Bethel Springs,TN,38315,South
Jourdanton,Atascosa,Jourdanton,TX,78026,South
Huntington,Cabell,Huntington,WV,25726,South
Eads,Shelby,Eads,TN,38028,South
Eek,Bethel (CA),Eek,AK,99578,West
Huntington,Cabell,Huntington,WV,25703,South
Norris,Pickens,Norris,SC,29667,South
Fabius,Onondaga,Fabius,NY,13063,Northeast
Edgerton,Rock,Edgerton,WI,53534,Midwest
Tekamah,Burt,Tekamah,NE,68061,Midwest
Warren,Trumbull,Warren,OH,44483,Midwest
Sheldon,Beaufort,Sheldon,SC,29941,South
Andover,Ashtabula,Andover,OH,44003,Midwest
Warren,Warren,Warren,PA,16365,Northeast
Sarah Ann,Logan,Sarah Ann,WV,25644,South
Fort Kent Mills,Aroostook,Fort Kent Mills,ME,4744,Northeast
Cedar Key,Levy,Cedar Key,FL,32625,South
Vian,Sequoyah,Vian,OK,74962,South
Lyons,Fulton,Lyons,OH,43533,Midwest
Monroe City,Monroe,Monroe City,MO,63456,Midwest
Akron,Summit,Akron,OH,44302,Midwest
Salt Lake City,Salt Lake,Salt Lake City,UT,84157,West
Rome,Oneida,Rome,NY,13441,Northeast
Wilkes Barre,Luzerne,Wilkes Barre,PA,18774,Northeast
Yankton,Yankton,Yankton,SD,57078,Midwest
Dolliver,Emmet,Dolliver,IA,50531,Midwest
Powers,Coos,Powers,OR,97466,West
Pendergrass,Jackson,Pendergrass,GA,30567,South
Prospect Harbor,Hancock,Prospect Harbor,ME,4669,Northeast
Hermleigh,Scurry,Hermleigh,TX,79526,South
Tulsa,Tulsa,Tulsa,OK,74150,South
Paradise,Cache,Paradise,UT,84328,West
Fruita,Mesa,Fruita,CO,81521,West
North East,Erie,North East,PA,16428,Northeast
Coatesville,Chester,Coatesville,PA,19320,Northeast
Pine Bluffs,Laramie,Pine Bluffs,WY,82082,West
Tampa,Hillsborough,Tampa,FL,33612,South
Brookfield,Madison,Brookfield,NY,13314,Northeast
Erie,Erie,Erie,PA,16563,Northeast
Scottville,Mason,Scottville,MI,49454,Midwest
Island Park,Nassau,Island Park,NY,11558,Northeast
Blunt,Hughes,Blunt,SD,57522,Midwest
Phoenix,Maricopa,Phoenix,AZ,85040,West
Watson,Jefferson,Watson,AL,35181,South
Los Angeles,Los Angeles,Los Angeles,CA,90026,West
Delight,Pike,Delight,AR,71940,South
Fort Worth,Tarrant,Fort Worth,TX,76164,South
Mineral Point,Cambria,Mineral Point,PA,15942,Northeast
Monte Vista,Rio Grande,Monte Vista,CO,81144,West
Carlsbad,San Diego,Carlsbad,CA,92009,West
South International Falls,Koochiching,South International Falls,MN,56679,Midwest
Salt Lake City,Salt Lake,Salt Lake City,UT,84134,West
Pond Gap,Kanawha,Pond Gap,WV,25160,South
Timbo,Stone,Timbo,AR,72657,South
Richmond,Chesterfield,Richmond,VA,23234,South
Tyler,Smith,Tyler,TX,75711,South
Decatur,Macon,Decatur,IL,62526,Midwest
Atlanta,Steuben,Atlanta,NY,14808,Northeast
Hyde Park,Cache,Hyde Park,UT,84318,West
Elliott,Grenada,Elliott,MS,38926,South
Beatty,Nye,Beatty,NV,89003,West
Woxall,Montgomery,Woxall,PA,18979,Northeast
Salem,Marion,Salem,OR,97311,West
Leipsic,Putnam,Leipsic,OH,45856,Midwest
Blue Hill Falls,Hancock,Blue Hill Falls,ME,4615,Northeast
